sttl,sbytes,dbytes,sload,dur,rate,tcprtt,synack,ackdat,ct_dst_src_ltm
0.996078431372549,2.9674520662452325e-05,0.0,3.921317425235903e-08,0.2614063145911577,5.73818998278543e-07,0.0,0.0,0.0,0.0967741935483871
0.996078431372549,2.3405255733765216e-05,0.0,3.1871672521042494e-08,0.2501489791939795,4.66388998600833e-07,0.0,0.0,0.0,0.1612903225806451
0.996078431372549,2.3405255733765216e-05,0.0,3.1871672521042494e-08,0.2501489791939795,4.66388998600833e-07,0.0,0.0,0.0,0.1612903225806451
0.996078431372549,3.552583459589363e-05,2.415140721858272e-05,6.300495278487702e-07,0.0193225035424589,1.4663387956009837e-05,0.0402031681567147,0.0259387973427445,0.0238789010297127,0.0161290322580645
0.996078431372549,2.3405255733765216e-05,0.0,2.965321894623689e-08,0.2688634492916323,4.33924998698225e-07,0.0,0.0,0.0,0.1612903225806451
0.996078431372549,2.3405255733765216e-05,0.0,2.965321894623689e-08,0.2688634492916323,4.33924998698225e-07,0.0,0.0,0.0,0.1612903225806451
0.996078431372549,3.552583459589363e-05,1.828411619937901e-05,1.018064410283886e-06,0.0119581188589884,2.090630293728109e-05,0.0346579126068144,0.0257609114698579,0.0168394463492965,0.0161290322580645
0.996078431372549,1.7135990805078104e-05,0.0,2.0722446791012456e-08,0.2748112503820626,3.032379990902861e-07,0.0,0.0,0.0,0.1612903225806451
0.996078431372549,0.0001735889800254,2.415140721858272e-05,3.931757591774878e-06,0.014580569339771,1.9432257941703227e-05,0.059707206529433,0.0435990836708206,0.0298704784043037,0.032258064516129
0.996078431372549,1.7135990805078104e-05,0.0,2.033820231462039e-08,0.2800031846672505,2.976159991071521e-07,0.0,0.0,0.0,0.1290322580645161
0.996078431372549,1.7135990805078104e-05,0.0,2.0722446791012456e-08,0.2748112503820626,3.032379990902861e-07,0.0,0.0,0.0,0.1612903225806451
0.996078431372549,1.7135990805078104e-05,0.0,2.033820231462039e-08,0.2800031846672505,2.976159991071521e-07,0.0,0.0,0.0,0.1612903225806451
0.2431372549019607,5.503021437403132e-05,8.637198174781278e-05,7.234713145010143e-07,0.0256434047012908,1.2348855962953433e-05,0.0873753913747738,0.033915770109471,0.0766404964801019,0.0161290322580645
0.996078431372549,1.7135990805078104e-05,0.0,2.1174055538998063e-08,0.2689499659741604,3.09846999070459e-07,0.0,0.0,0.0,0.1612903225806451
0.996078431372549,1.7135990805078104e-05,0.0,2.1174055538998063e-08,0.2689499659741604,3.09846999070459e-07,0.0,0.0,0.0,0.1612903225806451
0.996078431372549,1.0866725876390991e-05,0.0,1.1869024480168894e-08,0.2878801861113675,1.7368299947895105e-07,0.0,0.0,0.0,0.1290322580645161
0.996078431372549,1.0866725876390991e-05,0.0,1.1872429946973792e-08,0.2877976027628938,1.73732999478801e-07,0.0,0.0,0.0,0.1290322580645161
0.996078431372549,1.0866725876390991e-05,0.0,1.1872429946973792e-08,0.2877976027628938,1.73732999478801e-07,0.0,0.0,0.0,0.1290322580645161
0.996078431372549,3.552583459589363e-05,1.828411619937901e-05,8.403622995192201e-07,0.0144867693225743,1.725712894822861e-05,0.0526499653928532,0.0337006955523573,0.0315677733170626,0.032258064516129
0.996078431372549,1.0866725876390991e-05,0.0,1.0690587939105824e-08,0.3196135752624888,1.5643899953068301e-07,0.0,0.0,0.0,0.1290322580645161
0.996078431372549,1.0866725876390991e-05,0.0,1.1869024480168894e-08,0.2878801861113675,1.7368299947895105e-07,0.0,0.0,0.0,0.1290322580645161
0.996078431372549,1.0866725876390991e-05,0.0,1.2285316031693071e-08,0.2781252676562991,1.79774999460675e-07,0.0,0.0,0.0,0.1290322580645161
0.996078431372549,1.0866725876390991e-05,0.0,1.0690587939105824e-08,0.3196135752624888,1.5643899953068301e-07,0.0,0.0,0.0,0.1290322580645161
0.996078431372549,0.0001735889800254,1.828411619937901e-05,4.2112090569344114e-06,0.0136130191623868,1.8364775944905672e-05,0.061322293937011,0.0397633807984906,0.0362038365488951,0.032258064516129
0.996078431372549,1.0866725876390991e-05,0.0,1.2285316031693071e-08,0.2781252676562991,1.79774999460675e-07,0.0,0.0,0.0,0.1290322580645161
0.996078431372549,3.552583459589363e-05,1.828411619937901e-05,1.0076575691039602e-06,0.0120816188816301,2.069259393792222e-05,0.0799879103956205,0.0477911781003276,0.0517140595838947,0.032258064516129
0.2431372549019607,5.934904132490466e-05,8.064113935696264e-05,7.502908653996846e-07,0.0270881216328223,1.1690242964929271e-05,0.0481891107206267,0.023286624345944,0.03722098431496,0.0
0.996078431372549,0.0001735889800254,2.415140721858272e-05,1.9777771742006536e-06,0.0289857053140459,9.774934970675195e-06,0.0407000979990658,0.0231682403678208,0.027579761934841,0.032258064516129
0.996078431372549,3.552583459589363e-05,1.828411619937901e-05,8.245869599289556e-07,0.0147639193733852,1.6933175949200473e-05,0.069189957254613,0.0480053229403357,0.0373889724656495,0.032258064516129
0.996078431372549,3.552583459589363e-05,2.415140721858272e-05,6.192939938232227e-07,0.0196580869373159,1.4413070956760787e-05,0.040161299396959,0.0185301916332898,0.0319867193757942,0.0161290322580645
0.996078431372549,0.0001735889800254,2.415140721858272e-05,2.6078685046290174e-06,0.0219824206967771,1.2889088961332734e-05,0.0369879090872217,0.0252148576231224,0.020481238250219,0.0
0.2431372549019607,5.5726799366107664e-05,8.227852289720554e-05,1.0745429210168968e-06,0.017477253204163,1.621155095136535e-05,0.0688866704261323,0.0441696200680057,0.0412192388771016,0.0483870967741935
0.2431372549019607,5.55874823676924e-05,9.401310493561296e-05,7.524984192028104e-07,0.024889671229773,1.272281696183155e-05,0.0644150868842184,0.0328958704445411,0.0478056035657192,0.0483870967741935
0.2431372549019607,5.55874823676924e-05,9.401310493561296e-05,7.524984192028104e-07,0.024889671229773,1.272281696183155e-05,0.0644150868842184,0.0328958704445411,0.0478056035657192,0.0483870967741935
0.996078431372549,3.552583459589363e-05,2.415140721858272e-05,1.1103681924346514e-06,0.0109640520100762,2.5842031922473905e-05,0.0404517639177645,0.025691182686932,0.0244760784190539,0.0161290322580645
0.2431372549019607,5.55874823676924e-05,9.401310493561296e-05,7.524984192028104e-07,0.024889671229773,1.272281696183155e-05,0.0644150868842184,0.0328958704445411,0.0478056035657192,0.0483870967741935
0.996078431372549,0.0001735889800254,2.415140721858272e-05,2.371483481947652e-06,0.0241735877651577,1.1720782964837651e-05,0.0387354064475273,0.0233520144490434,0.0248137619170862,0.0
0.996078431372549,3.552583459589363e-05,2.415140721858272e-05,5.036946647786951e-07,0.024169671097773,1.1722681964831956e-05,0.0387225841398521,0.023321333784556,0.0248308338836197,0.0161290322580645
0.996078431372549,3.552583459589363e-05,2.415140721858272e-05,5.609040678452086e-07,0.0217044873124893,1.3054138960837583e-05,0.0425263609636618,0.0261572808625791,0.0266694846792757,0.0161290322580645
0.2431372549019607,5.5169531372446586e-05,8.828226254476283e-05,9.228689430040908e-07,0.0201576703622395,1.4055858957832425e-05,0.0419982912312424,0.0238116046049508,0.028564814403823,0.0483870967741935
0.996078431372549,0.0001735889800254,1.828411619937901e-05,5.384197371231108e-06,0.010647318618675,2.348009392955972e-05,0.058609459984587,0.0432076727693297,0.0288693782867803,0.0161290322580645
0.2431372549019607,5.475158037720078e-05,7.7639269533184e-05,8.090466776545275e-07,0.0228058875144127,1.3885305958344082e-05,0.0673754698786983,0.0322348415824033,0.0523965968059033,0.0483870967741935
0.2431372549019607,5.475158037720078e-05,7.7639269533184e-05,8.090466776545275e-07,0.0228058875144127,1.3885305958344082e-05,0.0673754698786983,0.0322348415824033,0.0523965968059033,0.0483870967741935
0.996078431372549,0.0001735889800254,2.415140721858272e-05,3.568553104869097e-06,0.0160645696118377,1.7637159947088523e-05,0.0320876941173084,0.0193529912718158,0.0205457702837155,0.0161290322580645
0.996078431372549,3.552583459589363e-05,2.415140721858272e-05,8.432892988075057e-07,0.0144364859800224,1.9626201941121395e-05,0.0621858371069733,0.0446772456077064,0.0319167243130069,0.0
0.2431372549019607,5.405499538512443e-05,8.500749546427704e-05,1.5165701601666745e-06,0.0120160855362823,2.357950692926148e-05,0.0374079050835216,0.0209796863010523,0.0256953582688752,0.0161290322580645
0.996078431372549,0.0001735889800254,1.828411619937901e-05,5.285168968678197e-06,0.01084681865525,2.304823693085529e-05,0.0749202203866841,0.0383818211794515,0.0554685264639382,0.0161290322580645
0.2431372549019607,5.349772739146335e-05,7.777571816153757e-05,9.865189220674175e-07,0.0182926700203228,1.7311125948066623e-05,0.0391559258033241,0.0223144501591055,0.0265055938005543,0.0161290322580645
0.996078431372549,3.552583459589363e-05,1.828411619937901e-05,8.623667466275841e-07,0.0141171192548051,1.7708998946873003e-05,0.0694168335965395,0.0355083755114993,0.0514535413745937,0.0161290322580645
0.996078431372549,0.0001735889800254,1.828411619937901e-05,4.922857997294676e-06,0.0116451188016051,2.146822693559532e-05,0.0532764267106986,0.0338739328397155,0.0321943144888414,0.0161290322580645
0.996078431372549,0.0001735889800254,2.415140721858272e-05,3.2482024332688266e-06,0.0176489199023019,1.6053864951838404e-05,0.0402934476699381,0.0208002508996562,0.0296581031406272,0.0161290322580645
0.996078431372549,3.552583459589363e-05,2.415140721858272e-05,9.584371901366891e-07,0.0127020689953793,2.230608093308176e-05,0.0346508472536056,0.0240982673792018,0.0186620494964111,0.0483870967741935
0.996078431372549,0.0001735889800254,2.415140721858272e-05,4.9368906143044806e-06,0.0116120187955367,2.4400009926799973e-05,0.0359171155564685,0.0202225866713276,0.0245843146868762,0.0161290322580645
0.2431372549019607,5.55874823676924e-05,7.641123187800182e-05,7.239492146296509e-07,0.0258712047430542,1.0951688967144934e-05,0.0583310327322113,0.0304398677570388,0.0425730458232068,0.0161290322580645
0.996078431372549,3.552583459589363e-05,2.415140721858272e-05,6.758575459340296e-07,0.0180128699690261,1.572949595281151e-05,0.0476832837668276,0.0308483234721339,0.0282298624204361,0.0483870967741935
0.996078431372549,3.552583459589363e-05,1.828411619937901e-05,1.0659131898493211e-06,0.0114213187605751,2.188889493433332e-05,0.0619634093207709,0.0449992376319733,0.031271745417372,0.032258064516129
0.2431372549019607,5.377636138829389e-05,8.132338249873052e-05,1.245580845886732e-06,0.0145693526710479,2.1735125934794624e-05,0.0455461452610451,0.0284102953153414,0.0281274306212352,0.0
0.996078431372549,0.0001735889800254,1.828411619937901e-05,5.429514094541456e-06,0.0105584519357161,2.367771692896685e-05,0.0401259726309151,0.0226451195430254,0.0274069936335222,0.0
0.996078431372549,3.552583459589363e-05,1.828411619937901e-05,1.745274301862145e-06,0.0069754846121721,3.5839809892480575e-05,0.0405938560211855,0.0264225601433995,0.0238556831552271,0.032258064516129
0.996078431372549,3.594378559113944e-05,0.0,7.722412513869097e-08,0.1622352630764649,1.1300459966098622e-06,0.0,0.0,0.0,0.2741935483870967
0.996078431372549,3.594378559113944e-05,0.0,8.302748153852787e-08,0.15089552766418,1.214968996355093e-06,0.0,0.0,0.0,0.2741935483870967
0.996078431372549,3.594378559113944e-05,0.0,8.508583641192595e-08,0.1472451269949399,1.245088996264733e-06,0.0,0.0,0.0,0.2741935483870967
0.996078431372549,3.594378559113944e-05,0.0,8.302748153852787e-08,0.15089552766418,1.214968996355093e-06,0.0,0.0,0.0,0.2741935483870967
0.996078431372549,3.594378559113944e-05,0.0,9.131299784052253e-08,0.1372036418206677,1.336213995991358e-06,0.0,0.0,0.0,0.2741935483870967
